LayerDate,MonthlyMeanRainfall,LayerName,Year,Month,Fyear,Basin,Region,AnnualMeanRainfall,AnnualLtm,monthly_ltm,MonthlyMeanRainfallPercentileRank,AnnualMeanRainfallPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
1991-04-30T00:00:00Z,311,n3_rainfall.nc,1991,Apr,1991,Tully,Wet Tropics,3084,2646,301,57,78,438,10,116.6,103.3
1991-05-31T00:00:00Z,20,n3_rainfall.nc,1991,May,1991,Burdekin,Burdekin,885,629,22,63,81,256,-2,140.7,90.9
1991-05-31T00:00:00Z,21,n3_rainfall.nc,1991,May,1991,Haughton,Burdekin,1683,920,31,67,87,763,-10,182.9,67.7
1991-05-31T00:00:00Z,35,n3_rainfall.nc,1991,May,1991,Black,Dry Tropics,2032,1397,38,67,81,635,-3,145.5,92.1
1991-05-31T00:00:00Z,18,n3_rainfall.nc,1991,May,1991,Ross,Dry Tropics,1779,1051,30,57,81,728,-12,169.3,60
1991-05-31T00:00:00Z,19,n3_rainfall.nc,1991,May,1991,Don,Mackay Whitsunday Isaac,1951,829,29,57,97,1122,-10,235.3,65.5
1991-05-31T00:00:00Z,75,n3_rainfall.nc,1991,May,1991,O'Connell,Mackay Whitsunday Isaac,3236,1602,63,70,94,1634,12,202,119
1991-05-31T00:00:00Z,83,n3_rainfall.nc,1991,May,1991,Pioneer,Mackay Whitsunday Isaac,3231,1479,61,70,94,1752,22,218.5,136.1
1991-05-31T00:00:00Z,68,n3_rainfall.nc,1991,May,1991,Plane,Mackay Whitsunday Isaac,3100,1506,58,63,97,1594,10,205.8,117.2
1991-05-31T00:00:00Z,57,n3_rainfall.nc,1991,May,1991,Proserpine,Mackay Whitsunday Isaac,2765,1408,65,53,94,1357,-8,196.4,87.7
1991-05-31T00:00:00Z,74,n3_rainfall.nc,1991,May,1991,Barron,Wet Tropics,1756,1535,66,63,68,221,8,114.4,112.1
1991-05-31T00:00:00Z,108,n3_rainfall.nc,1991,May,1991,Daintree,Wet Tropics,1991,2331,111,57,26,-340,-3,85.4,97.3
1991-05-31T00:00:00Z,72,n3_rainfall.nc,1991,May,1991,Herbert,Wet Tropics,1703,1264,56,70,81,439,16,134.7,128.6
1991-05-31T00:00:00Z,231,n3_rainfall.nc,1991,May,1991,Johnstone,Wet Tropics,3416,3040,232,50,78,376,-1,112.4,99.6
1991-05-31T00:00:00Z,97,n3_rainfall.nc,1991,May,1991,Mossman,Wet Tropics,1955,2075,93,73,39,-120,4,94.2,104.3
1991-05-31T00:00:00Z,163,n3_rainfall.nc,1991,May,1991,Mulgrave,Wet Tropics,2905,2699,159,43,58,206,4,107.6,102.5
1991-05-31T00:00:00Z,158,n3_rainfall.nc,1991,May,1991,Murray,Wet Tropics,2831,2268,124,73,78,563,34,124.8,127.4
1991-05-31T00:00:00Z,280,n3_rainfall.nc,1991,May,1991,Russell,Wet Tropics,4026,3783,294,40,49,243,-14,106.4,95.2
1991-05-31T00:00:00Z,241,n3_rainfall.nc,1991,May,1991,Tully,Wet Tropics,3084,2646,192,70,78,438,49,116.6,125.5
1991-06-30T00:00:00Z,3,n3_rainfall.nc,1991,Jun,1991,Burdekin,Burdekin,885,629,23,13,81,256,-20,140.7,13
1991-06-30T00:00:00Z,17,n3_rainfall.nc,1991,Jun,1991,Haughton,Burdekin,1683,920,26,47,87,763,-9,182.9,65.4
1991-06-30T00:00:00Z,5,n3_rainfall.nc,1991,Jun,1991,Black,Dry Tropics,2032,1397,25,20,81,635,-20,145.5,20
1991-06-30T00:00:00Z,12,n3_rainfall.nc,1991,Jun,1991,Ross,Dry Tropics,1779,1051,22,37,81,728,-10,169.3,54.5
1991-06-30T00:00:00Z,5,n3_rainfall.nc,1991,Jun,1991,Don,Mackay Whitsunday Isaac,1951,829,23,30,97,1122,-18,235.3,21.7
1991-06-30T00:00:00Z,22,n3_rainfall.nc,1991,Jun,1991,O'Connell,Mackay Whitsunday Isaac,3236,1602,51,23,94,1634,-29,202,43.1
1991-06-30T00:00:00Z,30,n3_rainfall.nc,1991,Jun,1991,Pioneer,Mackay Whitsunday Isaac,3231,1479,59,37,94,1752,-29,218.5,50.8
1991-06-30T00:00:00Z,30,n3_rainfall.nc,1991,Jun,1991,Plane,Mackay Whitsunday Isaac,3100,1506,50,40,97,1594,-20,205.8,60
1991-06-30T00:00:00Z,16,n3_rainfall.nc,1991,Jun,1991,Proserpine,Mackay Whitsunday Isaac,2765,1408,43,17,94,1357,-27,196.4,37.2
1991-06-30T00:00:00Z,23,n3_rainfall.nc,1991,Jun,1991,Barron,Wet Tropics,1756,1535,45,13,68,221,-22,114.4,51.1
1991-06-30T00:00:00Z,18,n3_rainfall.nc,1991,Jun,1991,Daintree,Wet Tropics,1991,2331,66,7,26,-340,-48,85.4,27.3
1991-06-30T00:00:00Z,14,n3_rainfall.nc,1991,Jun,1991,Herbert,Wet Tropics,1703,1264,37,13,81,439,-23,134.7,37.8
1991-06-30T00:00:00Z,51,n3_rainfall.nc,1991,Jun,1991,Johnstone,Wet Tropics,3416,3040,132,10,78,376,-81,112.4,38.6
1991-06-30T00:00:00Z,28,n3_rainfall.nc,1991,Jun,1991,Mossman,Wet Tropics,1955,2075,55,30,39,-120,-27,94.2,50.9
1991-06-30T00:00:00Z,43,n3_rainfall.nc,1991,Jun,1991,Mulgrave,Wet Tropics,2905,2699,97,10,58,206,-54,107.6,44.3
1991-06-30T00:00:00Z,19,n3_rainfall.nc,1991,Jun,1991,Murray,Wet Tropics,2831,2268,72,3,78,563,-53,124.8,26.4
1991-06-30T00:00:00Z,48,n3_rainfall.nc,1991,Jun,1991,Russell,Wet Tropics,4026,3783,168,10,49,243,-120,106.4,28.6
1991-06-30T00:00:00Z,39,n3_rainfall.nc,1991,Jun,1991,Tully,Wet Tropics,3084,2646,109,7,78,438,-70,116.6,35.8
1991-07-31T00:00:00Z,11,n3_rainfall.nc,1991,Jul,1992,Burdekin,Burdekin,390,629,19,70,6,-239,-8,62,57.9
1991-07-31T00:00:00Z,1,n3_rainfall.nc,1991,Jul,1992,Haughton,Burdekin,453,920,20,13,10,-467,-19,49.2,5
1991-07-31T00:00:00Z,9,n3_rainfall.nc,1991,Jul,1992,Black,Dry Tropics,849,1397,23,47,16,-548,-14,60.8,39.1
1991-07-31T00:00:00Z,0,n3_rainfall.nc,1991,Jul,1992,Ross,Dry Tropics,462,1051,19,0,10,-589,-19,44,0
1991-07-31T00:00:00Z,1,n3_rainfall.nc,1991,Jul,1992,Don,Mackay Whitsunday Isaac,505,829,12,23,13,-324,-11,60.9,8.3
1991-07-31T00:00:00Z,8,n3_rainfall.nc,1991,Jul,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,32,33,0,-835,-24,47.9,25
1991-07-31T00:00:00Z,5,n3_rainfall.nc,1991,Jul,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,35,23,0,-808,-30,45.4,14.3
1991-07-31T00:00:00Z,10,n3_rainfall.nc,1991,Jul,1992,Plane,Mackay Whitsunday Isaac,974,1506,32,40,19,-532,-22,64.7,31.2
1991-07-31T00:00:00Z,8,n3_rainfall.nc,1991,Jul,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,29,30,0,-708,-21,49.7,27.6
1991-07-31T00:00:00Z,25,n3_rainfall.nc,1991,Jul,1992,Barron,Wet Tropics,898,1535,40,30,3,-637,-15,58.5,62.5
1991-07-31T00:00:00Z,40,n3_rainfall.nc,1991,Jul,1992,Daintree,Wet Tropics,1213,2331,54,37,3,-1118,-14,52,74.1
1991-07-31T00:00:00Z,14,n3_rainfall.nc,1991,Jul,1992,Herbert,Wet Tropics,797,1264,31,27,6,-467,-17,63.1,45.2
1991-07-31T00:00:00Z,74,n3_rainfall.nc,1991,Jul,1992,Johnstone,Wet Tropics,1726,3040,111,30,0,-1314,-37,56.8,66.7
1991-07-31T00:00:00Z,30,n3_rainfall.nc,1991,Jul,1992,Mossman,Wet Tropics,1110,2075,42,40,3,-965,-12,53.5,71.4
1991-07-31T00:00:00Z,63,n3_rainfall.nc,1991,Jul,1992,Mulgrave,Wet Tropics,1370,2699,85,33,0,-1329,-22,50.8,74.1
1991-07-31T00:00:00Z,31,n3_rainfall.nc,1991,Jul,1992,Murray,Wet Tropics,1275,2268,65,27,3,-993,-34,56.2,47.7
1991-07-31T00:00:00Z,93,n3_rainfall.nc,1991,Jul,1992,Russell,Wet Tropics,1901,3783,137,33,0,-1882,-44,50.3,67.9
1991-07-31T00:00:00Z,54,n3_rainfall.nc,1991,Jul,1992,Tully,Wet Tropics,1570,2646,95,27,0,-1076,-41,59.3,56.8
1991-08-31T00:00:00Z,1,n3_rainfall.nc,1991,Aug,1992,Burdekin,Burdekin,390,629,14,20,6,-239,-13,62,7.1
1991-08-31T00:00:00Z,0,n3_rainfall.nc,1991,Aug,1992,Haughton,Burdekin,453,920,20,0,10,-467,-20,49.2,0
1991-08-31T00:00:00Z,3,n3_rainfall.nc,1991,Aug,1992,Black,Dry Tropics,849,1397,22,27,16,-548,-19,60.8,13.6
1991-08-31T00:00:00Z,0,n3_rainfall.nc,1991,Aug,1992,Ross,Dry Tropics,462,1051,20,0,10,-589,-20,44,0
1991-08-31T00:00:00Z,1,n3_rainfall.nc,1991,Aug,1992,Don,Mackay Whitsunday Isaac,505,829,17,20,13,-324,-16,60.9,5.9
1991-08-31T00:00:00Z,3,n3_rainfall.nc,1991,Aug,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,29,20,0,-835,-26,47.9,10.3
1991-08-31T00:00:00Z,4,n3_rainfall.nc,1991,Aug,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,36,30,0,-808,-32,45.4,11.1
1991-08-31T00:00:00Z,3,n3_rainfall.nc,1991,Aug,1992,Plane,Mackay Whitsunday Isaac,974,1506,31,20,19,-532,-28,64.7,9.7
1991-08-31T00:00:00Z,8,n3_rainfall.nc,1991,Aug,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,23,37,0,-708,-15,49.7,34.8
1991-08-31T00:00:00Z,7,n3_rainfall.nc,1991,Aug,1992,Barron,Wet Tropics,898,1535,25,20,3,-637,-18,58.5,28
1991-08-31T00:00:00Z,19,n3_rainfall.nc,1991,Aug,1992,Daintree,Wet Tropics,1213,2331,42,27,3,-1118,-23,52,45.2
1991-08-31T00:00:00Z,4,n3_rainfall.nc,1991,Aug,1992,Herbert,Wet Tropics,797,1264,22,10,6,-467,-18,63.1,18.2
1991-08-31T00:00:00Z,26,n3_rainfall.nc,1991,Aug,1992,Johnstone,Wet Tropics,1726,3040,78,27,0,-1314,-52,56.8,33.3
1991-08-31T00:00:00Z,10,n3_rainfall.nc,1991,Aug,1992,Mossman,Wet Tropics,1110,2075,33,20,3,-965,-23,53.5,30.3
1991-08-31T00:00:00Z,18,n3_rainfall.nc,1991,Aug,1992,Mulgrave,Wet Tropics,1370,2699,57,27,0,-1329,-39,50.8,31.6
1991-08-31T00:00:00Z,14,n3_rainfall.nc,1991,Aug,1992,Murray,Wet Tropics,1275,2268,45,27,3,-993,-31,56.2,31.1
1991-08-31T00:00:00Z,37,n3_rainfall.nc,1991,Aug,1992,Russell,Wet Tropics,1901,3783,99,37,0,-1882,-62,50.3,37.4
1991-08-31T00:00:00Z,25,n3_rainfall.nc,1991,Aug,1992,Tully,Wet Tropics,1570,2646,68,27,0,-1076,-43,59.3,36.8
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Burdekin,Burdekin,390,629,12,0,6,-239,-12,62,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Haughton,Burdekin,453,920,13,0,10,-467,-13,49.2,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Black,Dry Tropics,849,1397,19,0,16,-548,-19,60.8,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Ross,Dry Tropics,462,1051,11,0,10,-589,-11,44,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Don,Mackay Whitsunday Isaac,505,829,13,0,13,-324,-13,60.9,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,26,0,0,-835,-26,47.9,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,26,0,0,-808,-26,45.4,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Plane,Mackay Whitsunday Isaac,974,1506,29,0,19,-532,-29,64.7,0
1991-09-30T00:00:00Z,1,n3_rainfall.nc,1991,Sep,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,23,7,0,-708,-22,49.7,4.3
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Barron,Wet Tropics,898,1535,26,0,3,-637,-26,58.5,0
1991-09-30T00:00:00Z,3,n3_rainfall.nc,1991,Sep,1992,Daintree,Wet Tropics,1213,2331,36,0,3,-1118,-33,52,8.3
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Herbert,Wet Tropics,797,1264,23,0,6,-467,-23,63.1,0
1991-09-30T00:00:00Z,1,n3_rainfall.nc,1991,Sep,1992,Johnstone,Wet Tropics,1726,3040,68,0,0,-1314,-67,56.8,1.5
1991-09-30T00:00:00Z,1,n3_rainfall.nc,1991,Sep,1992,Mossman,Wet Tropics,1110,2075,33,0,3,-965,-32,53.5,3
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Mulgrave,Wet Tropics,1370,2699,56,0,0,-1329,-56,50.8,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Murray,Wet Tropics,1275,2268,53,0,3,-993,-53,56.2,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Russell,Wet Tropics,1901,3783,89,0,0,-1882,-89,50.3,0
1991-09-30T00:00:00Z,0,n3_rainfall.nc,1991,Sep,1992,Tully,Wet Tropics,1570,2646,57,0,0,-1076,-57,59.3,0
1991-10-31T00:00:00Z,7,n3_rainfall.nc,1991,Oct,1992,Burdekin,Burdekin,390,629,24,17,6,-239,-17,62,29.2
1991-10-31T00:00:00Z,3,n3_rainfall.nc,1991,Oct,1992,Haughton,Burdekin,453,920,25,20,10,-467,-22,49.2,12
1991-10-31T00:00:00Z,8,n3_rainfall.nc,1991,Oct,1992,Black,Dry Tropics,849,1397,34,10,16,-548,-26,60.8,23.5
1991-10-31T00:00:00Z,3,n3_rainfall.nc,1991,Oct,1992,Ross,Dry Tropics,462,1051,26,13,10,-589,-23,44,11.5
1991-10-31T00:00:00Z,2,n3_rainfall.nc,1991,Oct,1992,Don,Mackay Whitsunday Isaac,505,829,21,13,13,-324,-19,60.9,9.5
1991-10-31T00:00:00Z,13,n3_rainfall.nc,1991,Oct,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,40,13,0,-835,-27,47.9,32.5
1991-10-31T00:00:00Z,10,n3_rainfall.nc,1991,Oct,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,42,13,0,-808,-32,45.4,23.8
1991-10-31T00:00:00Z,3,n3_rainfall.nc,1991,Oct,1992,Plane,Mackay Whitsunday Isaac,974,1506,40,3,19,-532,-37,64.7,7.5
1991-10-31T00:00:00Z,4,n3_rainfall.nc,1991,Oct,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,31,10,0,-708,-27,49.7,12.9
1991-10-31T00:00:00Z,2,n3_rainfall.nc,1991,Oct,1992,Barron,Wet Tropics,898,1535,45,3,3,-637,-43,58.5,4.4
1991-10-31T00:00:00Z,5,n3_rainfall.nc,1991,Oct,1992,Daintree,Wet Tropics,1213,2331,69,3,3,-1118,-64,52,7.2
1991-10-31T00:00:00Z,1,n3_rainfall.nc,1991,Oct,1992,Herbert,Wet Tropics,797,1264,38,3,6,-467,-37,63.1,2.6
1991-10-31T00:00:00Z,8,n3_rainfall.nc,1991,Oct,1992,Johnstone,Wet Tropics,1726,3040,102,3,0,-1314,-94,56.8,7.8
1991-10-31T00:00:00Z,7,n3_rainfall.nc,1991,Oct,1992,Mossman,Wet Tropics,1110,2075,70,3,3,-965,-63,53.5,10
1991-10-31T00:00:00Z,4,n3_rainfall.nc,1991,Oct,1992,Mulgrave,Wet Tropics,1370,2699,100,3,0,-1329,-96,50.8,4
1991-10-31T00:00:00Z,3,n3_rainfall.nc,1991,Oct,1992,Murray,Wet Tropics,1275,2268,69,3,3,-993,-66,56.2,4.3
1991-10-31T00:00:00Z,9,n3_rainfall.nc,1991,Oct,1992,Russell,Wet Tropics,1901,3783,142,3,0,-1882,-133,50.3,6.3
1991-10-31T00:00:00Z,3,n3_rainfall.nc,1991,Oct,1992,Tully,Wet Tropics,1570,2646,86,0,0,-1076,-83,59.3,3.5
1991-11-30T00:00:00Z,39,n3_rainfall.nc,1991,Nov,1992,Burdekin,Burdekin,390,629,52,63,6,-239,-13,62,75
1991-11-30T00:00:00Z,25,n3_rainfall.nc,1991,Nov,1992,Haughton,Burdekin,453,920,46,53,10,-467,-21,49.2,54.3
1991-11-30T00:00:00Z,72,n3_rainfall.nc,1991,Nov,1992,Black,Dry Tropics,849,1397,85,67,16,-548,-13,60.8,84.7
1991-11-30T00:00:00Z,31,n3_rainfall.nc,1991,Nov,1992,Ross,Dry Tropics,462,1051,52,57,10,-589,-21,44,59.6
1991-11-30T00:00:00Z,40,n3_rainfall.nc,1991,Nov,1992,Don,Mackay Whitsunday Isaac,505,829,33,73,13,-324,7,60.9,121.2
1991-11-30T00:00:00Z,146,n3_rainfall.nc,1991,Nov,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,89,83,0,-835,57,47.9,164
1991-11-30T00:00:00Z,98,n3_rainfall.nc,1991,Nov,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,85,73,0,-808,13,45.4,115.3
1991-11-30T00:00:00Z,206,n3_rainfall.nc,1991,Nov,1992,Plane,Mackay Whitsunday Isaac,974,1506,100,93,19,-532,106,64.7,206
1991-11-30T00:00:00Z,98,n3_rainfall.nc,1991,Nov,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,61,80,0,-708,37,49.7,160.7
1991-11-30T00:00:00Z,73,n3_rainfall.nc,1991,Nov,1992,Barron,Wet Tropics,898,1535,67,70,3,-637,6,58.5,109
1991-11-30T00:00:00Z,60,n3_rainfall.nc,1991,Nov,1992,Daintree,Wet Tropics,1213,2331,99,53,3,-1118,-39,52,60.6
1991-11-30T00:00:00Z,74,n3_rainfall.nc,1991,Nov,1992,Herbert,Wet Tropics,797,1264,70,70,6,-467,4,63.1,105.7
1991-11-30T00:00:00Z,126,n3_rainfall.nc,1991,Nov,1992,Johnstone,Wet Tropics,1726,3040,135,60,0,-1314,-9,56.8,93.3
1991-11-30T00:00:00Z,60,n3_rainfall.nc,1991,Nov,1992,Mossman,Wet Tropics,1110,2075,90,50,3,-965,-30,53.5,66.7
1991-11-30T00:00:00Z,79,n3_rainfall.nc,1991,Nov,1992,Mulgrave,Wet Tropics,1370,2699,115,47,0,-1329,-36,50.8,68.7
1991-11-30T00:00:00Z,90,n3_rainfall.nc,1991,Nov,1992,Murray,Wet Tropics,1275,2268,116,60,3,-993,-26,56.2,77.6
1991-11-30T00:00:00Z,108,n3_rainfall.nc,1991,Nov,1992,Russell,Wet Tropics,1901,3783,165,53,0,-1882,-57,50.3,65.5
1991-11-30T00:00:00Z,125,n3_rainfall.nc,1991,Nov,1992,Tully,Wet Tropics,1570,2646,118,63,0,-1076,7,59.3,105.9
1991-12-31T00:00:00Z,85,n3_rainfall.nc,1991,Dec,1992,Burdekin,Burdekin,390,629,83,60,6,-239,2,62,102.4
1991-12-31T00:00:00Z,65,n3_rainfall.nc,1991,Dec,1992,Haughton,Burdekin,453,920,97,50,10,-467,-32,49.2,67
1991-12-31T00:00:00Z,86,n3_rainfall.nc,1991,Dec,1992,Black,Dry Tropics,849,1397,137,43,16,-548,-51,60.8,62.8
1991-12-31T00:00:00Z,79,n3_rainfall.nc,1991,Dec,1992,Ross,Dry Tropics,462,1051,113,43,10,-589,-34,44,69.9
1991-12-31T00:00:00Z,118,n3_rainfall.nc,1991,Dec,1992,Don,Mackay Whitsunday Isaac,505,829,114,77,13,-324,4,60.9,103.5
1991-12-31T00:00:00Z,144,n3_rainfall.nc,1991,Dec,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,211,40,0,-835,-67,47.9,68.2
1991-12-31T00:00:00Z,183,n3_rainfall.nc,1991,Dec,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,197,63,0,-808,-14,45.4,92.9
1991-12-31T00:00:00Z,187,n3_rainfall.nc,1991,Dec,1992,Plane,Mackay Whitsunday Isaac,974,1506,195,67,19,-532,-8,64.7,95.9
1991-12-31T00:00:00Z,98,n3_rainfall.nc,1991,Dec,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,162,37,0,-708,-64,49.7,60.5
1991-12-31T00:00:00Z,122,n3_rainfall.nc,1991,Dec,1992,Barron,Wet Tropics,898,1535,163,47,3,-637,-41,58.5,74.8
1991-12-31T00:00:00Z,84,n3_rainfall.nc,1991,Dec,1992,Daintree,Wet Tropics,1213,2331,251,17,3,-1118,-167,52,33.5
1991-12-31T00:00:00Z,82,n3_rainfall.nc,1991,Dec,1992,Herbert,Wet Tropics,797,1264,131,40,6,-467,-49,63.1,62.6
1991-12-31T00:00:00Z,113,n3_rainfall.nc,1991,Dec,1992,Johnstone,Wet Tropics,1726,3040,257,30,0,-1314,-144,56.8,44
1991-12-31T00:00:00Z,85,n3_rainfall.nc,1991,Dec,1992,Mossman,Wet Tropics,1110,2075,230,27,3,-965,-145,53.5,37
1991-12-31T00:00:00Z,109,n3_rainfall.nc,1991,Dec,1992,Mulgrave,Wet Tropics,1370,2699,247,37,0,-1329,-138,50.8,44.1
1991-12-31T00:00:00Z,102,n3_rainfall.nc,1991,Dec,1992,Murray,Wet Tropics,1275,2268,200,30,3,-993,-98,56.2,51
1991-12-31T00:00:00Z,97,n3_rainfall.nc,1991,Dec,1992,Russell,Wet Tropics,1901,3783,330,13,0,-1882,-233,50.3,29.4
1991-12-31T00:00:00Z,112,n3_rainfall.nc,1991,Dec,1992,Tully,Wet Tropics,1570,2646,217,33,0,-1076,-105,59.3,51.6
1992-01-31T00:00:00Z,45,n3_rainfall.nc,1992,Jan,1992,Burdekin,Burdekin,390,629,139,3,6,-239,-94,62,32.4
1992-01-31T00:00:00Z,23,n3_rainfall.nc,1992,Jan,1992,Haughton,Burdekin,453,920,238,3,10,-467,-215,49.2,9.7
1992-01-31T00:00:00Z,42,n3_rainfall.nc,1992,Jan,1992,Black,Dry Tropics,849,1397,313,0,16,-548,-271,60.8,13.4
1992-01-31T00:00:00Z,27,n3_rainfall.nc,1992,Jan,1992,Ross,Dry Tropics,462,1051,266,3,10,-589,-239,44,10.2
1992-01-31T00:00:00Z,27,n3_rainfall.nc,1992,Jan,1992,Don,Mackay Whitsunday Isaac,505,829,201,0,13,-324,-174,60.9,13.4
1992-01-31T00:00:00Z,49,n3_rainfall.nc,1992,Jan,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,335,0,0,-835,-286,47.9,14.6
1992-01-31T00:00:00Z,45,n3_rainfall.nc,1992,Jan,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,289,3,0,-808,-244,45.4,15.6
1992-01-31T00:00:00Z,41,n3_rainfall.nc,1992,Jan,1992,Plane,Mackay Whitsunday Isaac,974,1506,301,3,19,-532,-260,64.7,13.6
1992-01-31T00:00:00Z,21,n3_rainfall.nc,1992,Jan,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,301,0,0,-708,-280,49.7,7
1992-01-31T00:00:00Z,115,n3_rainfall.nc,1992,Jan,1992,Barron,Wet Tropics,898,1535,299,7,3,-637,-184,58.5,38.5
1992-01-31T00:00:00Z,92,n3_rainfall.nc,1992,Jan,1992,Daintree,Wet Tropics,1213,2331,424,0,3,-1118,-332,52,21.7
1992-01-31T00:00:00Z,81,n3_rainfall.nc,1992,Jan,1992,Herbert,Wet Tropics,797,1264,251,0,6,-467,-170,63.1,32.3
1992-01-31T00:00:00Z,87,n3_rainfall.nc,1992,Jan,1992,Johnstone,Wet Tropics,1726,3040,478,3,0,-1314,-391,56.8,18.2
1992-01-31T00:00:00Z,103,n3_rainfall.nc,1992,Jan,1992,Mossman,Wet Tropics,1110,2075,392,0,3,-965,-289,53.5,26.3
1992-01-31T00:00:00Z,100,n3_rainfall.nc,1992,Jan,1992,Mulgrave,Wet Tropics,1370,2699,455,0,0,-1329,-355,50.8,22
1992-01-31T00:00:00Z,69,n3_rainfall.nc,1992,Jan,1992,Murray,Wet Tropics,1275,2268,400,0,3,-993,-331,56.2,17.2
1992-01-31T00:00:00Z,80,n3_rainfall.nc,1992,Jan,1992,Russell,Wet Tropics,1901,3783,573,0,0,-1882,-493,50.3,14
1992-01-31T00:00:00Z,91,n3_rainfall.nc,1992,Jan,1992,Tully,Wet Tropics,1570,2646,420,0,0,-1076,-329,59.3,21.7
1992-02-29T00:00:00Z,120,n3_rainfall.nc,1992,Feb,1992,Burdekin,Burdekin,390,629,143,47,6,-239,-23,62,83.9
1992-02-29T00:00:00Z,217,n3_rainfall.nc,1992,Feb,1992,Haughton,Burdekin,453,920,252,47,10,-467,-35,49.2,86.1
1992-02-29T00:00:00Z,372,n3_rainfall.nc,1992,Feb,1992,Black,Dry Tropics,849,1397,407,50,16,-548,-35,60.8,91.4
1992-02-29T00:00:00Z,226,n3_rainfall.nc,1992,Feb,1992,Ross,Dry Tropics,462,1051,301,43,10,-589,-75,44,75.1
1992-02-29T00:00:00Z,155,n3_rainfall.nc,1992,Feb,1992,Don,Mackay Whitsunday Isaac,505,829,220,47,13,-324,-65,60.9,70.5
1992-02-29T00:00:00Z,153,n3_rainfall.nc,1992,Feb,1992,O'Connell,Mackay Whitsunday Isaac,767,1602,380,20,0,-835,-227,47.9,40.3
1992-02-29T00:00:00Z,133,n3_rainfall.nc,1992,Feb,1992,Pioneer,Mackay Whitsunday Isaac,671,1479,334,20,0,-808,-201,45.4,39.8
1992-02-29T00:00:00Z,186,n3_rainfall.nc,1992,Feb,1992,Plane,Mackay Whitsunday Isaac,974,1506,335,23,19,-532,-149,64.7,55.5
1992-02-29T00:00:00Z,179,n3_rainfall.nc,1992,Feb,1992,Proserpine,Mackay Whitsunday Isaac,700,1408,340,27,0,-708,-161,49.7,52.6
1992-02-29T00:00:00Z,251,n3_rainfall.nc,1992,Feb,1992,Barron,Wet Tropics,898,1535,346,40,3,-637,-95,58.5,72.5
1992-02-29T00:00:00Z,276,n3_rainfall.nc,1992,Feb,1992,Daintree,Wet Tropics,1213,2331,463,23,3,-1118,-187,52,59.6
1992-02-29T00:00:00Z,326,n3_rainfall.nc,1992,Feb,1992,Herbert,Wet Tropics,797,1264,302,57,6,-467,24,63.1,107.9
1992-02-29T00:00:00Z,394,n3_rainfall.nc,1992,Feb,1992,Johnstone,Wet Tropics,1726,3040,562,30,0,-1314,-168,56.8,70.1
1992-02-29T00:00:00Z,309,n3_rainfall.nc,1992,Feb,1992,Mossman,Wet Tropics,1110,2075,449,37,3,-965,-140,53.5,68.8
1992-02-29T00:00:00Z,265,n3_rainfall.nc,1992,Feb,1992,Mulgrave,Wet Tropics,1370,2699,543,17,0,-1329,-278,50.8,48.8
1992-02-29T00:00:00Z,457,n3_rainfall.nc,1992,Feb,1992,Murray,Wet Tropics,1275,2268,509,50,3,-993,-52,56.2,89.8
