LayerDate,MonthlyMeanTemperature,LayerName,Year,Month,Fyear,Basin,Region,AnnualMeanTemperature,AnnualLtm,MonthlyLtm,MonthlyMeanTemperaturePercentileRank,AnnualMeanTemperaturePercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
1928-12-31,27,mean,1928,Dec,1929,Black,Dry Tropics,23.1,23,26.7,43.3,58.2,0.1,0.3,100.4,101.1
1928-12-31,27,mean,1928,Dec,1929,Ross,Dry Tropics,23.8,23.7,27.4,6.7,45.3,0.1,-0.4,100.4,98.5
1928-12-31,27,mean,1928,Dec,1929,Don,Mackay Whitsunday Isaac,23,23,27,20,38.8,0,0,100,100
1928-12-31,26,mean,1928,Dec,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,26.3,16.7,32.3,-0.1,-0.3,99.6,98.9
1928-12-31,25,mean,1928,Dec,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,25.9,0,67.9,0.2,-0.9,100.9,96.5
1928-12-31,26,mean,1928,Dec,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,26.6,13.3,42,0.1,-0.6,100.4,97.7
1928-12-31,27,mean,1928,Dec,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,26.9,30,58.2,0.2,0.1,100.9,100.4
1928-12-31,25,mean,1928,Dec,1929,Barron,Wet Tropics,21.8,21.6,24.9,23.3,64.7,0.2,0.1,100.9,100.4
1928-12-31,27,mean,1928,Dec,1929,Daintree,Wet Tropics,23,22.9,25.9,86.7,67.9,0.1,1.1,100.4,104.2
1928-12-31,25,mean,1928,Dec,1929,Herbert,Wet Tropics,21.4,21.2,25,23.3,67.9,0.2,0,100.9,100
1928-12-31,25,mean,1928,Dec,1929,Johnstone,Wet Tropics,21.9,21.8,24.9,20,67.9,0.1,0.1,100.5,100.4
1928-12-31,26,mean,1928,Dec,1929,Mossman,Wet Tropics,22.9,22.8,25.8,23.3,58.2,0.1,0.2,100.4,100.8
1928-12-31,27,mean,1928,Dec,1929,Mulgrave,Wet Tropics,23.1,23,26,83.3,64.7,0.1,1,100.4,103.8
1928-12-31,26,mean,1928,Dec,1929,Murray,Wet Tropics,22.4,22.3,25.8,36.7,58.2,0.1,0.2,100.4,100.8
1928-12-31,26,mean,1928,Dec,1929,Russell,Wet Tropics,23,22.9,25.8,23.3,61.5,0.1,0.2,100.4,100.8
1928-12-31,25,mean,1928,Dec,1929,Tully,Wet Tropics,21.7,21.7,25.1,20,38.8,0,-0.1,100,99.6
1929-01-31,27,mean,1929,Jan,1929,Burdekin,Burdekin,22.5,22.4,27.5,20,48.5,0.1,-0.5,100.4,98.2
1929-01-31,27,mean,1929,Jan,1929,Haughton,Burdekin,23.4,23.4,27.6,16.7,42,0,-0.6,100,97.8
1929-01-31,27,mean,1929,Jan,1929,Black,Dry Tropics,23.1,23,27,33.3,58.2,0.1,0,100.4,100
1929-01-31,27,mean,1929,Jan,1929,Ross,Dry Tropics,23.8,23.7,27.6,13.3,45.3,0.1,-0.6,100.4,97.8
1929-01-31,27,mean,1929,Jan,1929,Don,Mackay Whitsunday Isaac,23,23,27.1,30,38.8,0,-0.1,100,99.6
1929-01-31,26,mean,1929,Jan,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,26.8,3.3,32.3,-0.1,-0.8,99.6,97
1929-01-31,26,mean,1929,Jan,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,26.4,23.3,67.9,0.2,-0.4,100.9,98.5
1929-01-31,27,mean,1929,Jan,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,27,33.3,42,0.1,0,100.4,100
1929-01-31,27,mean,1929,Jan,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,27.1,30,58.2,0.2,-0.1,100.9,99.6
1929-01-31,25,mean,1929,Jan,1929,Barron,Wet Tropics,21.8,21.6,25.1,16.7,64.7,0.2,-0.1,100.9,99.6
1929-01-31,26,mean,1929,Jan,1929,Daintree,Wet Tropics,23,22.9,26.1,13.3,67.9,0.1,-0.1,100.4,99.6
1929-01-31,25,mean,1929,Jan,1929,Herbert,Wet Tropics,21.4,21.2,25.1,23.3,67.9,0.2,-0.1,100.9,99.6
1929-01-31,25,mean,1929,Jan,1929,Johnstone,Wet Tropics,21.9,21.8,25.4,6.7,67.9,0.1,-0.4,100.5,98.4
1929-01-31,26,mean,1929,Jan,1929,Mossman,Wet Tropics,22.9,22.8,26,16.7,58.2,0.1,0,100.4,100
1929-01-31,26,mean,1929,Jan,1929,Mulgrave,Wet Tropics,23.1,23,26.3,10,64.7,0.1,-0.3,100.4,98.9
1929-01-31,26,mean,1929,Jan,1929,Murray,Wet Tropics,22.4,22.3,26.1,23.3,58.2,0.1,-0.1,100.4,99.6
1929-01-31,26,mean,1929,Jan,1929,Russell,Wet Tropics,23,22.9,26.2,10,61.5,0.1,-0.2,100.4,99.2
1929-01-31,25,mean,1929,Jan,1929,Tully,Wet Tropics,21.7,21.7,25.4,6.7,38.8,0,-0.4,100,98.4
1929-02-28,27,mean,1929,Feb,1929,Burdekin,Burdekin,22.5,22.4,26.6,50,48.5,0.1,0.4,100.4,101.5
1929-02-28,28,mean,1929,Feb,1929,Haughton,Burdekin,23.4,23.4,27.1,66.7,42,0,0.9,100,103.3
1929-02-28,27,mean,1929,Feb,1929,Black,Dry Tropics,23.1,23,26.4,56.7,58.2,0.1,0.6,100.4,102.3
1929-02-28,28,mean,1929,Feb,1929,Ross,Dry Tropics,23.8,23.7,27.2,63.3,45.3,0.1,0.8,100.4,102.9
1929-02-28,28,mean,1929,Feb,1929,Don,Mackay Whitsunday Isaac,23,23,26.9,86.7,38.8,0,1.1,100,104.1
1929-02-28,27,mean,1929,Feb,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,26.4,60,32.3,-0.1,0.6,99.6,102.3
1929-02-28,27,mean,1929,Feb,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,25.9,83.3,67.9,0.2,1.1,100.9,104.2
1929-02-28,27,mean,1929,Feb,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,26.6,50,42,0.1,0.4,100.4,101.5
1929-02-28,28,mean,1929,Feb,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,26.8,86.7,58.2,0.2,1.2,100.9,104.5
1929-02-28,25,mean,1929,Feb,1929,Barron,Wet Tropics,21.8,21.6,24.8,33.3,64.7,0.2,0.2,100.9,100.8
1929-02-28,26,mean,1929,Feb,1929,Daintree,Wet Tropics,23,22.9,25.7,40,67.9,0.1,0.3,100.4,101.2
1929-02-28,25,mean,1929,Feb,1929,Herbert,Wet Tropics,21.4,21.2,24.6,50,67.9,0.2,0.4,100.9,101.6
1929-02-28,25,mean,1929,Feb,1929,Johnstone,Wet Tropics,21.9,21.8,24.9,26.7,67.9,0.1,0.1,100.5,100.4
1929-02-28,26,mean,1929,Feb,1929,Mossman,Wet Tropics,22.9,22.8,25.8,36.7,58.2,0.1,0.2,100.4,100.8
1929-02-28,26,mean,1929,Feb,1929,Mulgrave,Wet Tropics,23.1,23,26,20,64.7,0.1,0,100.4,100
1929-02-28,26,mean,1929,Feb,1929,Murray,Wet Tropics,22.4,22.3,25.7,40,58.2,0.1,0.3,100.4,101.2
1929-02-28,26,mean,1929,Feb,1929,Russell,Wet Tropics,23,22.9,25.8,33.3,61.5,0.1,0.2,100.4,100.8
1929-02-28,25,mean,1929,Feb,1929,Tully,Wet Tropics,21.7,21.7,25,26.7,38.8,0,0,100,100
1929-03-31,26,mean,1929,Mar,1929,Burdekin,Burdekin,22.5,22.4,25.3,53.3,48.5,0.1,0.7,100.4,102.8
1929-03-31,26,mean,1929,Mar,1929,Haughton,Burdekin,23.4,23.4,25.8,36.7,42,0,0.2,100,100.8
1929-03-31,26,mean,1929,Mar,1929,Black,Dry Tropics,23.1,23,25.5,53.3,58.2,0.1,0.5,100.4,102
1929-03-31,26,mean,1929,Mar,1929,Ross,Dry Tropics,23.8,23.7,26.1,23.3,45.3,0.1,-0.1,100.4,99.6
1929-03-31,26,mean,1929,Mar,1929,Don,Mackay Whitsunday Isaac,23,23,25.6,46.7,38.8,0,0.4,100,101.6
1929-03-31,26,mean,1929,Mar,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,25.1,70,32.3,-0.1,0.9,99.6,103.6
1929-03-31,25,mean,1929,Mar,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,24.5,50,67.9,0.2,0.5,100.9,102
1929-03-31,26,mean,1929,Mar,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,25.5,53.3,42,0.1,0.5,100.4,102
1929-03-31,26,mean,1929,Mar,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,25.6,46.7,58.2,0.2,0.4,100.9,101.6
1929-03-31,24,mean,1929,Mar,1929,Barron,Wet Tropics,21.8,21.6,23.5,46.7,64.7,0.2,0.5,100.9,102.1
1929-03-31,25,mean,1929,Mar,1929,Daintree,Wet Tropics,23,22.9,24.6,40,67.9,0.1,0.4,100.4,101.6
1929-03-31,24,mean,1929,Mar,1929,Herbert,Wet Tropics,21.4,21.2,23.5,50,67.9,0.2,0.5,100.9,102.1
1929-03-31,25,mean,1929,Mar,1929,Johnstone,Wet Tropics,21.9,21.8,24,80,67.9,0.1,1,100.5,104.2
1929-03-31,25,mean,1929,Mar,1929,Mossman,Wet Tropics,22.9,22.8,24.6,40,58.2,0.1,0.4,100.4,101.6
1929-03-31,26,mean,1929,Mar,1929,Mulgrave,Wet Tropics,23.1,23,25,83.3,64.7,0.1,1,100.4,104
1929-03-31,25,mean,1929,Mar,1929,Murray,Wet Tropics,22.4,22.3,24.6,43.3,58.2,0.1,0.4,100.4,101.6
1929-03-31,26,mean,1929,Mar,1929,Russell,Wet Tropics,23,22.9,25,83.3,61.5,0.1,1,100.4,104
1929-03-31,25,mean,1929,Mar,1929,Tully,Wet Tropics,21.7,21.7,24,80,38.8,0,1,100,104.2
1929-04-30,21,mean,1929,Apr,1929,Burdekin,Burdekin,22.5,22.4,22.5,0,48.5,0.1,-1.5,100.4,93.3
1929-04-30,23,mean,1929,Apr,1929,Haughton,Burdekin,23.4,23.4,24.1,0,42,0,-1.1,100,95.4
1929-04-30,23,mean,1929,Apr,1929,Black,Dry Tropics,23.1,23,23.6,0,58.2,0.1,-0.6,100.4,97.5
1929-04-30,24,mean,1929,Apr,1929,Ross,Dry Tropics,23.8,23.7,24.5,6.7,45.3,0.1,-0.5,100.4,98
1929-04-30,22,mean,1929,Apr,1929,Don,Mackay Whitsunday Isaac,23,23,23.7,0,38.8,0,-1.7,100,92.8
1929-04-30,22,mean,1929,Apr,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,23.1,0,32.3,-0.1,-1.1,99.6,95.2
1929-04-30,21,mean,1929,Apr,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,22.3,0,67.9,0.2,-1.3,100.9,94.2
1929-04-30,22,mean,1929,Apr,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,23.4,0,42,0.1,-1.4,100.4,94
1929-04-30,23,mean,1929,Apr,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,23.7,3.3,58.2,0.2,-0.7,100.9,97
1929-04-30,21,mean,1929,Apr,1929,Barron,Wet Tropics,21.8,21.6,22,0,64.7,0.2,-1,100.9,95.5
1929-04-30,22,mean,1929,Apr,1929,Daintree,Wet Tropics,23,22.9,23.3,0,67.9,0.1,-1.3,100.4,94.4
1929-04-30,21,mean,1929,Apr,1929,Herbert,Wet Tropics,21.4,21.2,21.7,3.3,67.9,0.2,-0.7,100.9,96.8
1929-04-30,21,mean,1929,Apr,1929,Johnstone,Wet Tropics,21.9,21.8,22.2,0,67.9,0.1,-1.2,100.5,94.6
1929-04-30,22,mean,1929,Apr,1929,Mossman,Wet Tropics,22.9,22.8,23.2,0,58.2,0.1,-1.2,100.4,94.8
1929-04-30,22,mean,1929,Apr,1929,Mulgrave,Wet Tropics,23.1,23,23.4,0,64.7,0.1,-1.4,100.4,94
1929-04-30,22,mean,1929,Apr,1929,Murray,Wet Tropics,22.4,22.3,22.9,0,58.2,0.1,-0.9,100.4,96.1
1929-04-30,22,mean,1929,Apr,1929,Russell,Wet Tropics,23,22.9,23.3,0,61.5,0.1,-1.3,100.4,94.4
1929-04-30,21,mean,1929,Apr,1929,Tully,Wet Tropics,21.7,21.7,22.2,0,38.8,0,-1.2,100,94.6
1929-05-31,18,mean,1929,May,1929,Burdekin,Burdekin,22.5,22.4,19.3,6.7,48.5,0.1,-1.3,100.4,93.3
1929-05-31,20,mean,1929,May,1929,Haughton,Burdekin,23.4,23.4,21.4,3.3,42,0,-1.4,100,93.5
1929-05-31,20,mean,1929,May,1929,Black,Dry Tropics,23.1,23,21,3.3,58.2,0.1,-1,100.4,95.2
1929-05-31,21,mean,1929,May,1929,Ross,Dry Tropics,23.8,23.7,21.9,6.7,45.3,0.1,-0.9,100.4,95.9
1929-05-31,20,mean,1929,May,1929,Don,Mackay Whitsunday Isaac,23,23,20.9,10,38.8,0,-0.9,100,95.7
1929-05-31,19,mean,1929,May,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,20,6.7,32.3,-0.1,-1,99.6,95
1929-05-31,18,mean,1929,May,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,19.1,0,67.9,0.2,-1.1,100.9,94.2
1929-05-31,19,mean,1929,May,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,20.3,0,42,0.1,-1.3,100.4,93.6
1929-05-31,20,mean,1929,May,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,20.9,10,58.2,0.2,-0.9,100.9,95.7
1929-05-31,19,mean,1929,May,1929,Barron,Wet Tropics,21.8,21.6,19.8,0,64.7,0.2,-0.8,100.9,96
1929-05-31,20,mean,1929,May,1929,Daintree,Wet Tropics,23,22.9,21.3,0,67.9,0.1,-1.3,100.4,93.9
1929-05-31,17,mean,1929,May,1929,Herbert,Wet Tropics,21.4,21.2,19.2,0,67.9,0.2,-2.2,100.9,88.5
1929-05-31,19,mean,1929,May,1929,Johnstone,Wet Tropics,21.9,21.8,20.1,0,67.9,0.1,-1.1,100.5,94.5
1929-05-31,20,mean,1929,May,1929,Mossman,Wet Tropics,22.9,22.8,21.3,0,58.2,0.1,-1.3,100.4,93.9
1929-05-31,20,mean,1929,May,1929,Mulgrave,Wet Tropics,23.1,23,21.4,0,64.7,0.1,-1.4,100.4,93.5
1929-05-31,19,mean,1929,May,1929,Murray,Wet Tropics,22.4,22.3,20.5,0,58.2,0.1,-1.5,100.4,92.7
1929-05-31,20,mean,1929,May,1929,Russell,Wet Tropics,23,22.9,21.2,0,61.5,0.1,-1.2,100.4,94.3
1929-05-31,18,mean,1929,May,1929,Tully,Wet Tropics,21.7,21.7,19.9,0,38.8,0,-1.9,100,90.5
1929-06-30,16,mean,1929,Jun,1929,Burdekin,Burdekin,22.5,22.4,16.6,20,48.5,0.1,-0.6,100.4,96.4
1929-06-30,18,mean,1929,Jun,1929,Haughton,Burdekin,23.4,23.4,19.1,6.7,42,0,-1.1,100,94.2
1929-06-30,18,mean,1929,Jun,1929,Black,Dry Tropics,23.1,23,18.9,3.3,58.2,0.1,-0.9,100.4,95.2
1929-06-30,19,mean,1929,Jun,1929,Ross,Dry Tropics,23.8,23.7,19.6,10,45.3,0.1,-0.6,100.4,96.9
1929-06-30,17,mean,1929,Jun,1929,Don,Mackay Whitsunday Isaac,23,23,18.5,3.3,38.8,0,-1.5,100,91.9
1929-06-30,17,mean,1929,Jun,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,17.9,10,32.3,-0.1,-0.9,99.6,95
1929-06-30,16,mean,1929,Jun,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,16.9,6.7,67.9,0.2,-0.9,100.9,94.7
1929-06-30,17,mean,1929,Jun,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,18.1,3.3,42,0.1,-1.1,100.4,93.9
1929-06-30,18,mean,1929,Jun,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,18.8,10,58.2,0.2,-0.8,100.9,95.7
1929-06-30,17,mean,1929,Jun,1929,Barron,Wet Tropics,21.8,21.6,18.5,0,64.7,0.2,-1.5,100.9,91.9
1929-06-30,19,mean,1929,Jun,1929,Daintree,Wet Tropics,23,22.9,19.7,0,67.9,0.1,-0.7,100.4,96.4
1929-06-30,16,mean,1929,Jun,1929,Herbert,Wet Tropics,21.4,21.2,17.3,0,67.9,0.2,-1.3,100.9,92.5
1929-06-30,17,mean,1929,Jun,1929,Johnstone,Wet Tropics,21.9,21.8,18.3,0,67.9,0.1,-1.3,100.5,92.9
1929-06-30,19,mean,1929,Jun,1929,Mossman,Wet Tropics,22.9,22.8,19.8,0,58.2,0.1,-0.8,100.4,96
1929-06-30,19,mean,1929,Jun,1929,Mulgrave,Wet Tropics,23.1,23,19.8,0,64.7,0.1,-0.8,100.4,96
1929-06-30,17,mean,1929,Jun,1929,Murray,Wet Tropics,22.4,22.3,18.7,0,58.2,0.1,-1.7,100.4,90.9
1929-06-30,19,mean,1929,Jun,1929,Russell,Wet Tropics,23,22.9,19.7,3.3,61.5,0.1,-0.7,100.4,96.4
1929-06-30,17,mean,1929,Jun,1929,Tully,Wet Tropics,21.7,21.7,18.1,0,38.8,0,-1.1,100,93.9
1929-07-31,14,mean,1929,Jul,1930,Burdekin,Burdekin,21.9,22.4,15.5,3.3,16.2,-0.5,-1.5,97.8,90.3
1929-07-31,17,mean,1929,Jul,1930,Haughton,Burdekin,23,23.4,18,3.3,12.9,-0.4,-1,98.3,94.4
1929-07-31,17,mean,1929,Jul,1930,Black,Dry Tropics,22.6,23,17.8,3.3,9.7,-0.4,-0.8,98.3,95.5
1929-07-31,18,mean,1929,Jul,1930,Ross,Dry Tropics,23.4,23.7,18.6,10,12.9,-0.3,-0.6,98.7,96.8
1929-07-31,16,mean,1929,Jul,1930,Don,Mackay Whitsunday Isaac,22.8,23,17.4,0,19.4,-0.2,-1.4,99.1,92
1929-07-31,15,mean,1929,Jul,1930,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,16.6,0,32.3,-0.1,-1.6,99.6,90.4
1929-07-31,14,mean,1929,Jul,1930,Pioneer,Mackay Whitsunday Isaac,21.5,21.7,15.7,0,29.1,-0.2,-1.7,99.1,89.2
1929-07-31,15,mean,1929,Jul,1930,Plane,Mackay Whitsunday Isaac,22.6,22.6,17.1,0,38.8,0,-2.1,100,87.7
1929-07-31,16,mean,1929,Jul,1930,Proserpine,Mackay Whitsunday Isaac,22.8,23,17.6,0,19.4,-0.2,-1.6,99.1,90.9
1929-07-31,16,mean,1929,Jul,1930,Barron,Wet Tropics,21.2,21.6,17.3,0,0,-0.4,-1.3,98.1,92.5
1929-07-31,18,mean,1929,Jul,1930,Daintree,Wet Tropics,22.8,22.9,18.8,6.7,32.3,-0.1,-0.8,99.6,95.7
1929-07-31,15,mean,1929,Jul,1930,Herbert,Wet Tropics,20.9,21.2,16.2,3.3,9.7,-0.3,-1.2,98.6,92.6
1929-07-31,16,mean,1929,Jul,1930,Johnstone,Wet Tropics,21.2,21.8,17.3,6.7,0,-0.6,-1.3,97.2,92.5
1929-07-31,18,mean,1929,Jul,1930,Mossman,Wet Tropics,22.6,22.8,18.9,6.7,9.7,-0.2,-0.9,99.1,95.2
1929-07-31,18,mean,1929,Jul,1930,Mulgrave,Wet Tropics,22.8,23,18.9,6.7,12.9,-0.2,-0.9,99.1,95.2
1929-07-31,16,mean,1929,Jul,1930,Murray,Wet Tropics,21.9,22.3,17.5,0,3.2,-0.4,-1.5,98.2,91.4
1929-07-31,18,mean,1929,Jul,1930,Russell,Wet Tropics,22.4,22.9,18.8,10,0,-0.5,-0.8,97.8,95.7
1929-07-31,16,mean,1929,Jul,1930,Tully,Wet Tropics,21.3,21.7,17,6.7,3.2,-0.4,-1,98.2,94.1
1929-08-31,18,mean,1929,Aug,1930,Burdekin,Burdekin,21.9,22.4,17.2,70,16.2,-0.5,0.8,97.8,104.7
1929-08-31,19,mean,1929,Aug,1930,Haughton,Burdekin,23,23.4,19,30,12.9,-0.4,0,98.3,100
1929-08-31,18,mean,1929,Aug,1930,Black,Dry Tropics,22.6,23,18.6,10,9.7,-0.4,-0.6,98.3,96.8
1929-08-31,19,mean,1929,Aug,1930,Ross,Dry Tropics,23.4,23.7,19.5,10,12.9,-0.3,-0.5,98.7,97.4
1929-08-31,19,mean,1929,Aug,1930,Don,Mackay Whitsunday Isaac,22.8,23,18.5,50,19.4,-0.2,0.5,99.1,102.7
1929-08-31,18,mean,1929,Aug,1930,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,17.5,50,32.3,-0.1,0.5,99.6,102.9
1929-08-31,17,mean,1929,Aug,1930,Pioneer,Mackay Whitsunday Isaac,21.5,21.7,16.6,50,29.1,-0.2,0.4,99.1,102.4
1929-08-31,18,mean,1929,Aug,1930,Plane,Mackay Whitsunday Isaac,22.6,22.6,17.8,36.7,38.8,0,0.2,100,101.1
1929-08-31,19,mean,1929,Aug,1930,Proserpine,Mackay Whitsunday Isaac,22.8,23,18.5,50,19.4,-0.2,0.5,99.1,102.7
1929-08-31,18,mean,1929,Aug,1930,Barron,Wet Tropics,21.2,21.6,18,30,0,-0.4,0,98.1,100
1929-08-31,20,mean,1929,Aug,1930,Daintree,Wet Tropics,22.8,22.9,19.4,50,32.3,-0.1,0.6,99.6,103.1
1929-08-31,17,mean,1929,Aug,1930,Herbert,Wet Tropics,20.9,21.2,17.1,26.7,9.7,-0.3,-0.1,98.6,99.4
1929-08-31,18,mean,1929,Aug,1930,Johnstone,Wet Tropics,21.2,21.8,18.1,23.3,0,-0.6,-0.1,97.2,99.4
1929-08-31,20,mean,1929,Aug,1930,Mossman,Wet Tropics,22.6,22.8,19.5,50,9.7,-0.2,0.5,99.1,102.6
1929-08-31,20,mean,1929,Aug,1930,Mulgrave,Wet Tropics,22.8,23,19.5,50,12.9,-0.2,0.5,99.1,102.6
1929-08-31,18,mean,1929,Aug,1930,Murray,Wet Tropics,21.9,22.3,18.3,20,3.2,-0.4,-0.3,98.2,98.4
1929-08-31,19,mean,1929,Aug,1930,Russell,Wet Tropics,22.4,22.9,19.4,23.3,0,-0.5,-0.4,97.8,97.9
1929-08-31,18,mean,1929,Aug,1930,Tully,Wet Tropics,21.3,21.7,17.7,40,3.2,-0.4,0.3,98.2,101.7
1929-09-30,19,mean,1929,Sep,1930,Burdekin,Burdekin,21.9,22.4,20.5,0,16.2,-0.5,-1.5,97.8,92.7
1929-09-30,20,mean,1929,Sep,1930,Haughton,Burdekin,23,23.4,21.5,0,12.9,-0.4,-1.5,98.3,93
1929-09-30,20,mean,1929,Sep,1930,Black,Dry Tropics,22.6,23,21,0,9.7,-0.4,-1,98.3,95.2
1929-09-30,21,mean,1929,Sep,1930,Ross,Dry Tropics,23.4,23.7,21.9,3.3,12.9,-0.3,-0.9,98.7,95.9
1929-09-30,20,mean,1929,Sep,1930,Don,Mackay Whitsunday Isaac,22.8,23,20.9,0,19.4,-0.2,-0.9,99.1,95.7
1929-09-30,20,mean,1929,Sep,1930,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,20.5,6.7,32.3,-0.1,-0.5,99.6,97.6
1929-09-30,19,mean,1929,Sep,1930,Pioneer,Mackay Whitsunday Isaac,21.5,21.7,19.9,6.7,29.1,-0.2,-0.9,99.1,95.5
1929-09-30,20,mean,1929,Sep,1930,Plane,Mackay Whitsunday Isaac,22.6,22.6,20.8,6.7,38.8,0,-0.8,100,96.2
1929-09-30,20,mean,1929,Sep,1930,Proserpine,Mackay Whitsunday Isaac,22.8,23,21.1,0,19.4,-0.2,-1.1,99.1,94.8
1929-09-30,19,mean,1929,Sep,1930,Barron,Wet Tropics,21.2,21.6,19.9,10,0,-0.4,-0.9,98.1,95.5
1929-09-30,21,mean,1929,Sep,1930,Daintree,Wet Tropics,22.8,22.9,21.4,20,32.3,-0.1,-0.4,99.6,98.1
1929-09-30,18,mean,1929,Sep,1930,Herbert,Wet Tropics,20.9,21.2,19.5,0,9.7,-0.3,-1.5,98.6,92.3
1929-09-30,19,mean,1929,Sep,1930,Johnstone,Wet Tropics,21.2,21.8,19.9,3.3,0,-0.6,-0.9,97.2,95.5
1929-09-30,20,mean,1929,Sep,1930,Mossman,Wet Tropics,22.6,22.8,21.3,0,9.7,-0.2,-1.3,99.1,93.9
1929-09-30,20,mean,1929,Sep,1930,Mulgrave,Wet Tropics,22.8,23,21.3,0,12.9,-0.2,-1.3,99.1,93.9
1929-09-30,19,mean,1929,Sep,1930,Murray,Wet Tropics,21.9,22.3,20.4,0,3.2,-0.4,-1.4,98.2,93.1
1929-09-30,20,mean,1929,Sep,1930,Russell,Wet Tropics,22.4,22.9,21.2,0,0,-0.5,-1.2,97.8,94.3
1929-09-30,18,mean,1929,Sep,1930,Tully,Wet Tropics,21.3,21.7,19.9,0,3.2,-0.4,-1.9,98.2,90.5
1929-10-31,24,mean,1929,Oct,1930,Burdekin,Burdekin,21.9,22.4,23.8,36.7,16.2,-0.5,0.2,97.8,100.8
1929-10-31,24,mean,1929,Oct,1930,Haughton,Burdekin,23,23.4,24.1,16.7,12.9,-0.4,-0.1,98.3,99.6
1929-10-31,24,mean,1929,Oct,1930,Black,Dry Tropics,22.6,23,23.6,43.3,9.7,-0.4,0.4,98.3,101.7
1929-10-31,25,mean,1929,Oct,1930,Ross,Dry Tropics,23.4,23.7,24.5,56.7,12.9,-0.3,0.5,98.7,102
1929-10-31,24,mean,1929,Oct,1930,Don,Mackay Whitsunday Isaac,22.8,23,23.9,23.3,19.4,-0.2,0.1,99.1,100.4
1929-10-31,24,mean,1929,Oct,1930,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,23.4,56.7,32.3,-0.1,0.6,99.6,102.6
1929-10-31,23,mean,1929,Oct,1930,Pioneer,Mackay Whitsunday Isaac,21.5,21.7,22.7,43.3,29.1,-0.2,0.3,99.1,101.3
1929-10-31,24,mean,1929,Oct,1930,Plane,Mackay Whitsunday Isaac,22.6,22.6,23.4,56.7,38.8,0,0.6,100,102.6
1929-10-31,24,mean,1929,Oct,1930,Proserpine,Mackay Whitsunday Isaac,22.8,23,23.9,23.3,19.4,-0.2,0.1,99.1,100.4
1929-10-31,22,mean,1929,Oct,1930,Barron,Wet Tropics,21.2,21.6,22.3,13.3,0,-0.4,-0.3,98.1,98.7
1929-10-31,24,mean,1929,Oct,1930,Daintree,Wet Tropics,22.8,22.9,23.3,60,32.3,-0.1,0.7,99.6,103
1929-10-31,22,mean,1929,Oct,1930,Herbert,Wet Tropics,20.9,21.2,22.1,20,9.7,-0.3,-0.1,98.6,99.5
1929-10-31,22,mean,1929,Oct,1930,Johnstone,Wet Tropics,21.2,21.8,22.2,13.3,0,-0.6,-0.2,97.2,99.1
1929-10-31,24,mean,1929,Oct,1930,Mossman,Wet Tropics,22.6,22.8,23.4,56.7,9.7,-0.2,0.6,99.1,102.6
1929-10-31,24,mean,1929,Oct,1930,Mulgrave,Wet Tropics,22.8,23,23.4,56.7,12.9,-0.2,0.6,99.1,102.6
1929-10-31,23,mean,1929,Oct,1930,Murray,Wet Tropics,21.9,22.3,22.8,30,3.2,-0.4,0.2,98.2,100.9
1929-10-31,23,mean,1929,Oct,1930,Russell,Wet Tropics,22.4,22.9,23.2,13.3,0,-0.5,-0.2,97.8,99.1
1929-10-31,22,mean,1929,Oct,1930,Tully,Wet Tropics,21.3,21.7,22.3,10,3.2,-0.4,-0.3,98.2,98.7
1929-11-30,27,mean,1929,Nov,1930,Burdekin,Burdekin,21.9,22.4,26.1,70,16.2,-0.5,0.9,97.8,103.4
